,cod,message,coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,rain,snow
299,200,,"{'lon': -15.83, 'lat': 11.28}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 301.45, 'feels_like': 300.89, 'temp_min': 301.45, 'temp_max': 301.45, 'pressure': 1010, 'humidity': 68, 'sea_level': 1010, 'grnd_level': 1008}",10000.0,"{'speed': 7.38, 'deg': 284}",{'all': 35},1606849895.0,"{'country': 'GW', 'sunrise': 1606806445, 'sunset': 1606847879}",0.0,2374583.0,Bubaque,,
300,200,,"{'lon': -77.61, 'lat': -11.1}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 295.36, 'feels_like': 294.46, 'temp_min': 295.36, 'temp_max': 295.36, 'pressure': 1014, 'humidity': 67, 'sea_level': 1014, 'grnd_level': 1009}",10000.0,"{'speed': 4.01, 'deg': 202}",{'all': 72},1606849895.0,"{'country': 'PE', 'sunrise': 1606819088, 'sunset': 1606864899}",-18000.0,3939761.0,Hualmay,,
301,200,,"{'lon': -121.66, 'lat': 36.68}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 287.93, 'feels_like': 286.71, 'temp_min': 285.37, 'temp_max': 289.26, 'pressure': 1022, 'humidity': 69}",10000.0,"{'speed': 1.49, 'deg': 22}",{'all': 0},1606849359.0,"{'type': 3, 'id': 2009350, 'country': 'US', 'sunrise': 1606834874, 'sunset': 1606870262}",-28800.0,5391295.0,Salinas,,
302,200,,"{'lon': 30.79, 'lat': 59.7}","[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,"{'temp': 274.08, 'feels_like': 269.45, 'temp_min': 273.71, 'temp_max': 274.82, 'pressure': 1020, 'humidity': 99}",10000.0,"{'speed': 3.95, 'deg': 213}",{'all': 100},1606849896.0,"{'type': 3, 'id': 2034996, 'country': 'RU', 'sunrise': 1606804201, 'sunset': 1606827740}",10800.0,546105.0,Nikolskoye,,{'1h': 0.24}
303,200,,"{'lon': 18.61, 'lat': 69.13}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 271.48, 'feels_like': 267.62, 'temp_min': 271.48, 'temp_max': 271.48, 'pressure': 1017, 'humidity': 94, 'sea_level': 1017, 'grnd_level': 1017}",10000.0,"{'speed': 2.19, 'deg': 181}",{'all': 78},1606849896.0,"{'type': 3, 'id': 212156, 'country': 'NO', 'sunrise': 0, 'sunset': 0}",3600.0,3145649.0,Moen,,
304,200,,"{'lon': 118.57, 'lat': -20.32}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 302.13, 'feels_like': 305.37, 'temp_min': 302.13, 'temp_max': 302.13, 'pressure': 1006, 'humidity': 68, 'sea_level': 1006, 'grnd_level': 1006}",10000.0,"{'speed': 2.44, 'deg': 273}",{'all': 5},1606849697.0,"{'country': 'AU', 'sunrise': 1606857426, 'sunset': 1606905214}",28800.0,2063042.0,Port Hedland,,
305,200,,"{'lon': -12.51, 'lat': 7.53}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 299.9, 'feels_like': 303.59, 'temp_min': 299.9, 'temp_max': 299.9, 'pressure': 1011, 'humidity': 82, 'sea_level': 1011, 'grnd_level': 1010}",10000.0,"{'speed': 2.56, 'deg': 195}",{'all': 1},1606849896.0,"{'country': 'SL', 'sunrise': 1606805278, 'sunset': 1606847452}",0.0,2409914.0,Bonthe,,
306,200,,"{'lon': 75.38, 'lat': 29.98}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 290.96, 'feels_like': 287.84, 'temp_min': 290.96, 'temp_max': 290.96, 'pressure': 1016, 'humidity': 27, 'sea_level': 1016, 'grnd_level': 990}",10000.0,"{'speed': 1.33, 'deg': 314}",{'all': 0},1606849897.0,"{'country': 'IN', 'sunrise': 1606873067, 'sunset': 1606910310}",19800.0,1263622.0,Mānsa,,
307,200,,"{'lon': -10.05, 'lat': 5.88}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 299.38, 'feels_like': 303.37, 'temp_min': 299.38, 'temp_max': 299.38, 'pressure': 1012, 'humidity': 84, 'sea_level': 1012, 'grnd_level': 1011}",10000.0,"{'speed': 2.04, 'deg': 187}",{'all': 27},1606849797.0,"{'country': 'LR', 'sunrise': 1606804527, 'sunset': 1606847022}",0.0,2278158.0,Buchanan,,
308,200,,"{'lon': 81.12, 'lat': 6.12}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 298.7, 'feels_like': 302.09, 'temp_min': 298.7, 'temp_max': 298.7, 'pressure': 1008, 'humidity': 84, 'sea_level': 1008, 'grnd_level': 1008}",10000.0,"{'speed': 2.37, 'deg': 241}",{'all': 100},1606849897.0,"{'country': 'LK', 'sunrise': 1606869090, 'sunset': 1606911531}",19800.0,1244926.0,Hambantota,,
309,200,,"{'lon': -67.09, 'lat': -0.13}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 301.33, 'feels_like': 306.3, 'temp_min': 301.33, 'temp_max': 301.33, 'pressure': 1007, 'humidity': 79, 'sea_level': 1007, 'grnd_level': 999}",10000.0,"{'speed': 1.37, 'deg': 345}",{'all': 100},1606849897.0,"{'country': 'BR', 'sunrise': 1606817640, 'sunset': 1606861295}",-14400.0,3662342.0,São Gabriel da Cachoeira,,
310,200,,"{'lon': 42.55, 'lat': -0.36}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 300.24, 'feels_like': 300.79, 'temp_min': 300.24, 'temp_max': 300.24, 'pressure': 1011, 'humidity': 79, 'sea_level': 1011, 'grnd_level': 1011}",10000.0,"{'speed': 6.8, 'deg': 83}",{'all': 100},1606849898.0,"{'country': 'SO', 'sunrise': 1606791298, 'sunset': 1606834997}",10800.0,55671.0,Kismayo,,
311,200,,"{'lon': -66.34, 'lat': -33.3}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 302.18, 'feels_like': 301.84, 'temp_min': 302.18, 'temp_max': 302.18, 'pressure': 1005, 'humidity': 35, 'sea_level': 1005, 'grnd_level': 926}",10000.0,"{'speed': 1.37, 'deg': 44}",{'all': 58},1606849862.0,"{'country': 'AR', 'sunrise': 1606813746, 'sunset': 1606864829}",-10800.0,3837056.0,San Luis,,
312,200,,"{'lon': -75.83, 'lat': 42.25}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 276.18, 'feels_like': 272.41, 'temp_min': 275.37, 'temp_max': 277.04, 'pressure': 997, 'humidity': 84}",5665.0,"{'speed': 2.68, 'deg': 270, 'gust': 6.71}",{'all': 93},1606849898.0,"{'type': 3, 'id': 2036074, 'country': 'US', 'sunrise': 1606824796, 'sunset': 1606858335}",-18000.0,5110365.0,Broome,{'1h': 0.11},
313,200,,"{'lon': -53.67, 'lat': 66.94}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 265.86, 'feels_like': 260.11, 'temp_min': 265.86, 'temp_max': 265.86, 'pressure': 1024, 'humidity': 91, 'sea_level': 1024, 'grnd_level': 1024}",3375.0,"{'speed': 4.02, 'deg': 303}",{'all': 99},1606849898.0,"{'country': 'GL', 'sunrise': 1606830175, 'sunset': 1606842317}",-10800.0,3419842.0,Sisimiut,,
314,200,,"{'lon': 103.75, 'lat': 57.26}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 258.55, 'feels_like': 252.99, 'temp_min': 258.55, 'temp_max': 258.55, 'pressure': 1040, 'humidity': 95, 'sea_level': 1040, 'grnd_level': 982}",3917.0,"{'speed': 3.11, 'deg': 247}",{'all': 100},1606849898.0,"{'country': 'RU', 'sunrise': 1606872106, 'sunset': 1606897651}",28800.0,2017378.0,Rudnogorsk,,
315,200,,"{'lon': 114.6, 'lat': -28.77}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 290.94, 'feels_like': 285.22, 'temp_min': 290.94, 'temp_max': 290.94, 'pressure': 1016, 'humidity': 43, 'sea_level': 1016, 'grnd_level': 1016}",10000.0,"{'speed': 6.57, 'deg': 147}",{'all': 0},1606849899.0,"{'country': 'AU', 'sunrise': 1606857350, 'sunset': 1606907197}",28800.0,2070998.0,Geraldton,,
316,200,,"{'lon': 72.68, 'lat': 65.61}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 262.85, 'feels_like': 254.88, 'temp_min': 262.85, 'temp_max': 262.85, 'pressure': 1028, 'humidity': 95, 'sea_level': 1028, 'grnd_level': 1026}",10000.0,"{'speed': 6.92, 'deg': 234}",{'all': 32},1606849899.0,"{'country': 'RU', 'sunrise': 1606884781, 'sunset': 1606899893}",18000.0,1490918.0,Staryy Nadym,,
317,200,,"{'lon': -67.92, 'lat': 3.87}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 295.8, 'feels_like': 299.44, 'temp_min': 295.8, 'temp_max': 295.8, 'pressure': 1009, 'humidity': 96, 'sea_level': 1009, 'grnd_level': 998}",10000.0,"{'speed': 1.5, 'deg': 203}",{'all': 100},1606849899.0,"{'country': 'CO', 'sunrise': 1606818226, 'sunset': 1606861108}",-18000.0,3671450.0,Inírida,{'1h': 0.2},
318,404,city not found,,,,,,,,,,,,,,
319,200,,"{'lon': 14.28, 'lat': -22.12}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 288.71, 'feels_like': 286.76, 'temp_min': 288.71, 'temp_max': 288.71, 'pressure': 1014, 'humidity': 83}",10000.0,"{'speed': 3.97, 'deg': 170}",{'all': 0},1606849900.0,"{'type': 3, 'id': 2012545, 'country': 'NA', 'sunrise': 1606795846, 'sunset': 1606844022}",7200.0,3356832.0,Henties Bay,,
320,200,,"{'lon': 2.42, 'lat': 6.37}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 300.84, 'feels_like': 303.29, 'temp_min': 300.84, 'temp_max': 300.84, 'pressure': 1010, 'humidity': 79, 'sea_level': 1010, 'grnd_level': 1009}",10000.0,"{'speed': 4.57, 'deg': 207}",{'all': 0},1606849900.0,"{'country': 'BJ', 'sunrise': 1606801581, 'sunset': 1606843981}",3600.0,2394819.0,Cotonou,,
321,200,,"{'lon': -51.72, 'lat': 64.18}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 266.43, 'feels_like': 262.16, 'temp_min': 266.43, 'temp_max': 266.43, 'pressure': 1027, 'humidity': 94, 'sea_level': 1027, 'grnd_level': 1027}",6447.0,"{'speed': 2.02, 'deg': 18}",{'all': 100},1606849622.0,"{'country': 'GL', 'sunrise': 1606826808, 'sunset': 1606844748}",-10800.0,3421319.0,Nuuk,,
322,404,city not found,,,,,,,,,,,,,,
323,200,,"{'lon': 50.17, 'lat': -14.27}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 297.96, 'feels_like': 302.27, 'temp_min': 297.96, 'temp_max': 297.96, 'pressure': 1014, 'humidity': 85, 'sea_level': 1014, 'grnd_level': 1013}",10000.0,"{'speed': 0.64, 'deg': 336}",{'all': 0},1606849901.0,"{'country': 'MG', 'sunrise': 1606788090, 'sunset': 1606834546}",10800.0,1056899.0,Sambava,,
324,200,,"{'lon': 43.98, 'lat': 26.33}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 293.48, 'feels_like': 288.15, 'temp_min': 293.48, 'temp_max': 293.48, 'pressure': 1015, 'humidity': 52, 'sea_level': 1015, 'grnd_level': 946}",10000.0,"{'speed': 7.73, 'deg': 145}",{'all': 87},1606849901.0,"{'country': 'SA', 'sunrise': 1606793707, 'sunset': 1606831901}",10800.0,107304.0,Buraidah,,
325,200,,"{'lon': 11.25, 'lat': 43.77}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 281.31, 'feels_like': 277.89, 'temp_min': 279.26, 'temp_max': 282.04, 'pressure': 1011, 'humidity': 83}",10000.0,"{'speed': 3.41, 'deg': 41}",{'all': 100},1606849901.0,"{'type': 3, 'id': 2006761, 'country': 'IT', 'sunrise': 1606804167, 'sunset': 1606837156}",3600.0,3176959.0,Florence,,
326,200,,"{'lon': -53.11, 'lat': 48.65}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 278.15, 'feels_like': 275.37, 'temp_min': 278.15, 'temp_max': 278.15, 'pressure': 1035, 'humidity': 86}",10000.0,"{'speed': 1.79, 'deg': 333, 'gust': 7.15}",{'all': 100},1606849901.0,"{'type': 3, 'id': 2011050, 'country': 'CA', 'sunrise': 1606820669, 'sunset': 1606851554}",-12600.0,5905393.0,Bonavista,,
327,404,city not found,,,,,,,,,,,,,,
328,200,,"{'lon': -42.03, 'lat': -22.97}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 298.88, 'feels_like': 301.83, 'temp_min': 298.88, 'temp_max': 298.88, 'pressure': 1011, 'humidity': 80, 'sea_level': 1011, 'grnd_level': 1010}",10000.0,"{'speed': 2.51, 'deg': 227}",{'all': 100},1606849902.0,"{'country': 'BR', 'sunrise': 1606809262, 'sunset': 1606857642}",-10800.0,3471451.0,Arraial do Cabo,,
329,200,,"{'lon': 141.43, 'lat': -31.95}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 286.59, 'feels_like': 277.57, 'temp_min': 286.59, 'temp_max': 286.59, 'pressure': 1020, 'humidity': 51, 'sea_level': 1020, 'grnd_level': 984}",10000.0,"{'speed': 10.87, 'deg': 157}",{'all': 73},1606849902.0,"{'country': 'AU', 'sunrise': 1606850474, 'sunset': 1606901191}",37800.0,2173911.0,Broken Hill,,
330,200,,"{'lon': 86.15, 'lat': 41.76}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 267.87, 'feels_like': 264.75, 'temp_min': 267.87, 'temp_max': 267.87, 'pressure': 1042, 'humidity': 91, 'sea_level': 1042, 'grnd_level': 925}",10000.0,"{'speed': 0.51, 'deg': 17}",{'all': 86},1606849902.0,"{'country': 'CN', 'sunrise': 1606872266, 'sunset': 1606905940}",28800.0,1529376.0,Korla,,
331,200,,"{'lon': 138.33, 'lat': 46.54}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 261.68, 'feels_like': 256.44, 'temp_min': 261.68, 'temp_max': 261.68, 'pressure': 1026, 'humidity': 84, 'sea_level': 1026, 'grnd_level': 1026}",10000.0,"{'speed': 2.78, 'deg': 279}",{'all': 0},1606849902.0,"{'country': 'RU', 'sunrise': 1606860678, 'sunset': 1606892475}",36000.0,2015852.0,Svetlaya,,
332,200,,"{'lon': -102.33, 'lat': 18.04}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 301.79, 'feels_like': 304.01, 'temp_min': 301.79, 'temp_max': 301.79, 'pressure': 1014, 'humidity': 65, 'sea_level': 1014, 'grnd_level': 1007}",10000.0,"{'speed': 3.09, 'deg': 200}",{'all': 46},1606849903.0,"{'country': 'MX', 'sunrise': 1606827907, 'sunset': 1606867948}",-21600.0,4026082.0,La Mira,,
333,200,,"{'lon': -53.46, 'lat': 68.31}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 267.64, 'feels_like': 258.93, 'temp_min': 267.64, 'temp_max': 267.64, 'pressure': 1022, 'humidity': 90, 'sea_level': 1022, 'grnd_level': 1022}",9031.0,"{'speed': 8.45, 'deg': 294}",{'all': 100},1606849903.0,"{'country': 'GL', 'sunrise': 1606832713, 'sunset': 1606839679}",-10800.0,3422683.0,Kangaatsiaq,,
334,200,,"{'lon': 13.18, 'lat': 3.98}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 297.22, 'feels_like': 296.37, 'temp_min': 297.22, 'temp_max': 297.22, 'pressure': 1009, 'humidity': 42, 'sea_level': 1009, 'grnd_level': 933}",10000.0,"{'speed': 1.41, 'deg': 97}",{'all': 35},1606849903.0,"{'country': 'CM', 'sunrise': 1606798767, 'sunset': 1606841629}",3600.0,2236053.0,Abong Mbang,,
335,200,,"{'lon': 120.72, 'lat': 15.06}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 298.15, 'feels_like': 301.34, 'temp_min': 298.15, 'temp_max': 298.15, 'pressure': 1007, 'humidity': 75}",10000.0,"{'speed': 0.89, 'deg': 9, 'gust': 1.79}",{'all': 100},1606849615.0,"{'type': 3, 'id': 2008256, 'country': 'PH', 'sunrise': 1606860476, 'sunset': 1606901132}",28800.0,1699805.0,Mexico,,
336,200,,"{'lon': 10.78, 'lat': 45.17}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 278.02, 'feels_like': 273.2, 'temp_min': 277.04, 'temp_max': 278.71, 'pressure': 1013, 'humidity': 70}",10000.0,"{'speed': 4.02, 'deg': 87, 'gust': 5.81}",{'all': 100},1606849825.0,"{'type': 3, 'id': 2011529, 'country': 'IT', 'sunrise': 1606804557, 'sunset': 1606836991}",3600.0,3174050.0,Province of Mantua,,
337,200,,"{'lon': 78.04, 'lat': 53.74}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 255.97, 'feels_like': 250.8, 'temp_min': 255.97, 'temp_max': 255.97, 'pressure': 1052, 'humidity': 93, 'sea_level': 1052, 'grnd_level': 1037}",10000.0,"{'speed': 2.37, 'deg': 305}",{'all': 0},1606849904.0,"{'country': 'RU', 'sunrise': 1606877035, 'sunset': 1606905065}",25200.0,1504489.0,Karasuk,,
338,200,,"{'lon': -72.53, 'lat': 18.23}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 300.68, 'feels_like': 303.5, 'temp_min': 300.68, 'temp_max': 300.68, 'pressure': 1012, 'humidity': 63, 'sea_level': 1012, 'grnd_level': 1005}",10000.0,"{'speed': 1.15, 'deg': 165}",{'all': 88},1606849904.0,"{'country': 'HT', 'sunrise': 1606820772, 'sunset': 1606860775}",-18000.0,3723779.0,Jacmel,,
339,200,,"{'lon': -47.56, 'lat': -24.71}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 298.21, 'feels_like': 298.99, 'temp_min': 298.21, 'temp_max': 298.21, 'pressure': 1012, 'humidity': 78, 'sea_level': 1012, 'grnd_level': 1011}",10000.0,"{'speed': 4.82, 'deg': 171}",{'all': 71},1606849677.0,"{'country': 'BR', 'sunrise': 1606810381, 'sunset': 1606859177}",-10800.0,3461465.0,Iguape,,
340,200,,"{'lon': 133.08, 'lat': 42.73}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 268.24, 'feels_like': 263.41, 'temp_min': 268.24, 'temp_max': 268.24, 'pressure': 1032, 'humidity': 82, 'sea_level': 1032, 'grnd_level': 1031}",10000.0,"{'speed': 2.82, 'deg': 323}",{'all': 3},1606849905.0,"{'country': 'RU', 'sunrise': 1606861173, 'sunset': 1606894501}",36000.0,2013258.0,Vrangel',,
341,200,,"{'lon': 72.64, 'lat': 10.57}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 301.23, 'feels_like': 304.61, 'temp_min': 301.23, 'temp_max': 301.23, 'pressure': 1011, 'humidity': 76, 'sea_level': 1011, 'grnd_level': 1009}",10000.0,"{'speed': 3.02, 'deg': 326}",{'all': 92},1606849905.0,"{'country': 'IN', 'sunrise': 1606871565, 'sunset': 1606913128}",19800.0,1267390.0,Kavaratti,,
342,200,,"{'lon': 73.1, 'lat': 6.88}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 301.42, 'feels_like': 304.35, 'temp_min': 301.42, 'temp_max': 301.42, 'pressure': 1011, 'humidity': 77, 'sea_level': 1011, 'grnd_level': 1011}",10000.0,"{'speed': 4, 'deg': 350}",{'all': 100},1606849834.0,"{'country': 'MV', 'sunrise': 1606871090, 'sunset': 1606913382}",18000.0,1337612.0,Dhidhdhoo,,
343,200,,"{'lon': 178.42, 'lat': 69.38}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 252.75, 'feels_like': 247.73, 'temp_min': 252.75, 'temp_max': 252.75, 'pressure': 1002, 'humidity': 86, 'sea_level': 1002, 'grnd_level': 1002}",10000.0,"{'speed': 1.95, 'deg': 233}",{'all': 0},1606849905.0,"{'country': 'RU', 'sunrise': 0, 'sunset': 0}",43200.0,2123814.0,Leningradskiy,,
344,200,,"{'lon': 119.48, 'lat': 31.53}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 279.26, 'feels_like': 276.74, 'temp_min': 279.26, 'temp_max': 279.26, 'pressure': 1029, 'humidity': 88, 'sea_level': 1029, 'grnd_level': 1029}",10000.0,"{'speed': 1.79, 'deg': 180, 'gust': 2.68}",{'all': 100},1606849905.0,"{'type': 3, 'id': 2030261, 'country': 'CN', 'sunrise': 1606862682, 'sunset': 1606899522}",28800.0,1806591.0,Hutang,,
345,200,,"{'lon': -105.75, 'lat': 22.55}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 298.84, 'feels_like': 299.3, 'temp_min': 298.84, 'temp_max': 298.84, 'pressure': 1015, 'humidity': 67, 'sea_level': 1015, 'grnd_level': 1015}",10000.0,"{'speed': 4.02, 'deg': 244}",{'all': 0},1606849906.0,"{'country': 'MX', 'sunrise': 1606829221, 'sunset': 1606868276}",-25200.0,3982287.0,Teacapan,,
346,200,,"{'lon': 128.84, 'lat': 32.69}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 286.84, 'feels_like': 284.33, 'temp_min': 286.84, 'temp_max': 286.84, 'pressure': 1026, 'humidity': 60, 'sea_level': 1026, 'grnd_level': 1025}",10000.0,"{'speed': 2.29, 'deg': 64}",{'all': 7},1606849906.0,"{'country': 'JP', 'sunrise': 1606860592, 'sunset': 1606897118}",32400.0,1863997.0,Fukuechō,,
347,200,,"{'lon': -64.26, 'lat': -27.8}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 305.93, 'feels_like': 307.55, 'temp_min': 305.93, 'temp_max': 305.93, 'pressure': 1005, 'humidity': 44}",10000.0,"{'speed': 2.24, 'deg': 23, 'gust': 4.92}",{'all': 68},1606849906.0,"{'type': 3, 'id': 2036434, 'country': 'AR', 'sunrise': 1606814003, 'sunset': 1606863574}",-10800.0,3835869.0,Santiago del Estero,,
348,200,,"{'lon': -34.91, 'lat': -7.26}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 300.17, 'feels_like': 300.03, 'temp_min': 300.17, 'temp_max': 300.17, 'pressure': 1012, 'humidity': 69, 'sea_level': 1012, 'grnd_level': 999}",10000.0,"{'speed': 6.06, 'deg': 119}",{'all': 100},1606849906.0,"{'country': 'BR', 'sunrise': 1606809222, 'sunset': 1606854263}",-10800.0,3385077.0,Conde,,
349,200,,"{'lon': -85.14, 'lat': 39.64}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 272.54, 'feels_like': 264.76, 'temp_min': 272.04, 'temp_max': 273.15, 'pressure': 1017, 'humidity': 76}",10000.0,"{'speed': 7.49, 'deg': 282}",{'all': 94},1606849851.0,"{'type': 3, 'id': 2001433, 'country': 'US', 'sunrise': 1606826576, 'sunset': 1606861025}",-18000.0,4256085.0,Connersville,,
350,200,,"{'lon': -70.77, 'lat': -8.16}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 306.52, 'feels_like': 309.59, 'temp_min': 306.52, 'temp_max': 306.52, 'pressure': 1007, 'humidity': 44, 'sea_level': 1007, 'grnd_level': 988}",10000.0,"{'speed': 0.51, 'deg': 13}",{'all': 100},1606849799.0,"{'country': 'BR', 'sunrise': 1606817741, 'sunset': 1606862962}",-18000.0,3661980.0,Tarauacá,,
351,200,,"{'lon': 35.07, 'lat': -7.25}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 297.54, 'feels_like': 297.78, 'temp_min': 297.54, 'temp_max': 297.54, 'pressure': 1012, 'humidity': 59, 'sea_level': 1012, 'grnd_level': 902}",10000.0,"{'speed': 2.42, 'deg': 78}",{'all': 91},1606849907.0,"{'country': 'TZ', 'sunrise': 1606792424, 'sunset': 1606837462}",10800.0,155405.0,Mafinga,,
352,200,,"{'lon': -97.95, 'lat': 23.17}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 295.08, 'feels_like': 293.24, 'temp_min': 294.82, 'temp_max': 295.37, 'pressure': 1018, 'humidity': 43}",10000.0,"{'speed': 2.24, 'deg': 180, 'gust': 4.47}",{'all': 0},1606849907.0,"{'type': 3, 'id': 2030032, 'country': 'MX', 'sunrise': 1606827418, 'sunset': 1606866334}",-21600.0,3522526.0,Nuevo Progreso,,
353,200,,"{'lon': 11.5, 'lat': 64.47}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 276.48, 'feels_like': 270.12, 'temp_min': 276.48, 'temp_max': 276.48, 'pressure': 1020, 'humidity': 79}",10000.0,"{'speed': 6.26, 'deg': 159, 'gust': 8.94}",{'all': 100},1606849903.0,"{'type': 3, 'id': 56978, 'country': 'NO', 'sunrise': 1606811844, 'sunset': 1606829358}",3600.0,3145023.0,Namsos,,
354,200,,"{'lon': -74.57, 'lat': 39.28}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 280.67, 'feels_like': 276.52, 'temp_min': 280.37, 'temp_max': 281.48, 'pressure': 1003, 'humidity': 69}",10000.0,"{'speed': 3.58, 'deg': 248, 'gust': 8.94}",{'all': 81},1606849892.0,"{'type': 3, 'id': 2006197, 'country': 'US', 'sunrise': 1606823978, 'sunset': 1606858549}",-18000.0,4503351.0,Ocean City,,
